semana,data,semana_ano,familia,sku,nome_produto,demanda_total,dem_loja,dem_ecommerce,dem_marketplace,dem_retira,custo_R$,shelf_life_dias
49,2023-12-04,49,F1 - Pereciveis,F1-003,Iogurte Natural 170g,511,344,74,53,40,4.2,15
50,2023-12-11,50,F1 - Pereciveis,F1-003,Iogurte Natural 170g,837,587,159,71,20,4.2,15
51,2023-12-18,51,F1 - Pereciveis,F1-003,Iogurte Natural 170g,821,599,114,68,40,4.2,15
52,2023-12-25,52,F1 - Pereciveis,F1-003,Iogurte Natural 170g,914,606,156,74,78,4.2,15
53,2024-01-01,1,F1 - Pereciveis,F1-003,Iogurte Natural 170g,873,590,136,96,51,4.2,15
54,2024-01-08,2,F1 - Pereciveis,F1-003,Iogurte Natural 170g,671,464,105,96,6,4.2,15
55,2024-01-15,3,F1 - Pereciveis,F1-003,Iogurte Natural 170g,311,215,44,28,24,4.2,15
56,2024-01-22,4,F1 - Pereciveis,F1-003,Iogurte Natural 170g,703,516,110,66,11,4.2,15
57,2024-01-29,5,F1 - Pereciveis,F1-003,Iogurte Natural 170g,407,282,63,32,30,4.2,15
58,2024-02-05,6,F1 - Pereciveis,F1-003,Iogurte Natural 170g,477,324,74,52,27,4.2,15
59,2024-02-12,7,F1 - Pereciveis,F1-003,Iogurte Natural 170g,547,394,61,53,39,4.2,15
60,2024-02-19,8,F1 - Pereciveis,F1-003,Iogurte Natural 170g,564,399,67,69,29,4.2,15
61,2024-02-26,9,F1 - Pereciveis,F1-003,Iogurte Natural 170g,515,401,47,47,20,4.2,15
62,2024-03-04,10,F1 - Pereciveis,F1-003,Iogurte Natural 170g,736,516,92,75,53,4.2,15
63,2024-03-11,11,F1 - Pereciveis,F1-003,Iogurte Natural 170g,577,416,57,98,6,4.2,15
64,2024-03-18,12,F1 - Pereciveis,F1-003,Iogurte Natural 170g,482,328,77,39,38,4.2,15
65,2024-03-25,13,F1 - Pereciveis,F1-003,Iogurte Natural 170g,525,350,107,29,39,4.2,15
66,2024-04-01,14,F1 - Pereciveis,F1-003,Iogurte Natural 170g,418,266,65,64,23,4.2,15
67,2024-04-08,15,F1 - Pereciveis,F1-003,Iogurte Natural 170g,462,319,63,51,29,4.2,15
68,2024-04-15,16,F1 - Pereciveis,F1-003,Iogurte Natural 170g,456,326,49,64,17,4.2,15
69,2024-04-22,17,F1 - Pereciveis,F1-003,Iogurte Natural 170g,423,326,59,33,5,4.2,15
70,2024-04-29,18,F1 - Pereciveis,F1-003,Iogurte Natural 170g,633,474,71,79,9,4.2,15
71,2024-05-06,19,F1 - Pereciveis,F1-003,Iogurte Natural 170g,602,442,77,58,25,4.2,15
72,2024-05-13,20,F1 - Pereciveis,F1-003,Iogurte Natural 170g,576,409,77,74,16,4.2,15
73,2024-05-20,21,F1 - Pereciveis,F1-003,Iogurte Natural 170g,515,356,77,49,33,4.2,15
74,2024-05-27,22,F1 - Pereciveis,F1-003,Iogurte Natural 170g,611,438,115,52,6,4.2,15
75,2024-06-03,23,F1 - Pereciveis,F1-003,Iogurte Natural 170g,606,394,112,76,24,4.2,15
76,2024-06-10,24,F1 - Pereciveis,F1-003,Iogurte Natural 170g,359,260,46,33,20,4.2,15
77,2024-06-17,25,F1 - Pereciveis,F1-003,Iogurte Natural 170g,427,301,76,44,6,4.2,15
78,2024-06-24,26,F1 - Pereciveis,F1-003,Iogurte Natural 170g,382,261,56,28,37,4.2,15
79,2024-07-01,27,F1 - Pereciveis,F1-003,Iogurte Natural 170g,451,305,80,55,11,4.2,15
80,2024-07-08,28,F1 - Pereciveis,F1-003,Iogurte Natural 170g,543,378,76,49,40,4.2,15
81,2024-07-15,29,F1 - Pereciveis,F1-003,Iogurte Natural 170g,535,351,95,57,32,4.2,15
82,2024-07-22,30,F1 - Pereciveis,F1-003,Iogurte Natural 170g,411,261,75,37,38,4.2,15
83,2024-07-29,31,F1 - Pereciveis,F1-003,Iogurte Natural 170g,399,263,79,46,11,4.2,15
84,2024-08-05,32,F1 - Pereciveis,F1-003,Iogurte Natural 170g,480,365,57,20,38,4.2,15
85,2024-08-12,33,F1 - Pereciveis,F1-003,Iogurte Natural 170g,439,300,59,55,25,4.2,15
86,2024-08-19,34,F1 - Pereciveis,F1-003,Iogurte Natural 170g,395,296,35,49,15,4.2,15
87,2024-08-26,35,F1 - Pereciveis,F1-003,Iogurte Natural 170g,533,356,70,90,17,4.2,15
88,2024-09-02,36,F1 - Pereciveis,F1-003,Iogurte Natural 170g,717,550,67,92,8,4.2,15
89,2024-09-09,37,F1 - Pereciveis,F1-003,Iogurte Natural 170g,532,380,69,62,21,4.2,15
90,2024-09-16,38,F1 - Pereciveis,F1-003,Iogurte Natural 170g,429,308,55,55,11,4.2,15
91,2024-09-23,39,F1 - Pereciveis,F1-003,Iogurte Natural 170g,627,456,59,79,33,4.2,15
92,2024-09-30,40,F1 - Pereciveis,F1-003,Iogurte Natural 170g,529,339,102,49,39,4.2,15
93,2024-10-07,41,F1 - Pereciveis,F1-003,Iogurte Natural 170g,471,347,41,41,42,4.2,15
94,2024-10-14,42,F1 - Pereciveis,F1-003,Iogurte Natural 170g,483,348,73,55,7,4.2,15
95,2024-10-21,43,F1 - Pereciveis,F1-003,Iogurte Natural 170g,514,344,72,54,44,4.2,15
96,2024-10-28,44,F1 - Pereciveis,F1-003,Iogurte Natural 170g,580,423,75,57,25,4.2,15
97,2024-11-04,45,F1 - Pereciveis,F1-003,Iogurte Natural 170g,418,297,75,36,10,4.2,15
98,2024-11-11,46,F1 - Pereciveis,F1-003,Iogurte Natural 170g,493,323,59,62,49,4.2,15
99,2024-11-18,47,F1 - Pereciveis,F1-003,Iogurte Natural 170g,827,598,129,83,17,4.2,15
100,2024-11-25,48,F1 - Pereciveis,F1-003,Iogurte Natural 170g,439,315,67,33,24,4.2,15
101,2024-12-02,49,F1 - Pereciveis,F1-003,Iogurte Natural 170g,527,382,57,69,19,4.2,15
102,2024-12-09,50,F1 - Pereciveis,F1-003,Iogurte Natural 170g,940,649,162,82,47,4.2,15
103,2024-12-16,51,F1 - Pereciveis,F1-003,Iogurte Natural 170g,847,664,116,58,9,4.2,15
104,2024-12-23,52,F1 - Pereciveis,F1-003,Iogurte Natural 170g,666,432,115,81,38,4.2,15
1,2023-01-02,1,F1 - Pereciveis,F1-004,Ovos Caipira cx12,515,369,68,33,45,14.9,14
2,2023-01-09,2,F1 - Pereciveis,F1-004,Ovos Caipira cx12,525,406,73,32,14,14.9,14
3,2023-01-16,3,F1 - Pereciveis,F1-004,Ovos Caipira cx12,409,306,43,45,15,14.9,14
4,2023-01-23,4,F1 - Pereciveis,F1-004,Ovos Caipira cx12,472,326,68,50,28,14.9,14
5,2023-01-30,5,F1 - Pereciveis,F1-004,Ovos Caipira cx12,406,289,43,59,15,14.9,14
6,2023-02-06,6,F1 - Pereciveis,F1-004,Ovos Caipira cx12,362,251,63,32,16,14.9,14
7,2023-02-13,7,F1 - Pereciveis,F1-004,Ovos Caipira cx12,608,442,69,70,27,14.9,14
8,2023-02-20,8,F1 - Pereciveis,F1-004,Ovos Caipira cx12,511,355,94,55,7,14.9,14
9,2023-02-27,9,F1 - Pereciveis,F1-004,Ovos Caipira cx12,403,265,95,33,10,14.9,14
10,2023-03-06,10,F1 - Pereciveis,F1-004,Ovos Caipira cx12,414,282,67,38,27,14.9,14
11,2023-03-13,11,F1 - Pereciveis,F1-004,Ovos Caipira cx12,374,259,53,22,40,14.9,14
12,2023-03-20,12,F1 - Pereciveis,F1-004,Ovos Caipira cx12,495,349,89,52,5,14.9,14
13,2023-03-27,13,F1 - Pereciveis,F1-004,Ovos Caipira cx12,291,199,44,24,24,14.9,14
14,2023-04-03,14,F1 - Pereciveis,F1-004,Ovos Caipira cx12,393,260,63,61,9,14.9,14
15,2023-04-10,15,F1 - Pereciveis,F1-004,Ovos Caipira cx12,400,311,51,19,19,14.9,14
16,2023-04-17,16,F1 - Pereciveis,F1-004,Ovos Caipira cx12,446,294,88,50,14,14.9,14
17,2023-04-24,17,F1 - Pereciveis,F1-004,Ovos Caipira cx12,457,322,71,42,22,14.9,14
18,2023-05-01,18,F1 - Pereciveis,F1-004,Ovos Caipira cx12,414,278,78,40,18,14.9,14
19,2023-05-08,19,F1 - Pereciveis,F1-004,Ovos Caipira cx12,400,281,72,35,12,14.9,14
20,2023-05-15,20,F1 - Pereciveis,F1-004,Ovos Caipira cx12,399,280,72,26,21,14.9,14
21,2023-05-22,21,F1 - Pereciveis,F1-004,Ovos Caipira cx12,343,236,56,36,15,14.9,14
22,2023-05-29,22,F1 - Pereciveis,F1-004,Ovos Caipira cx12,370,284,48,19,19,14.9,14
23,2023-06-05,23,F1 - Pereciveis,F1-004,Ovos Caipira cx12,377,257,69,35,16,14.9,14
24,2023-06-12,24,F1 - Pereciveis,F1-004,Ovos Caipira cx12,434,288,77,53,16,14.9,14
25,2023-06-19,25,F1 - Pereciveis,F1-004,Ovos Caipira cx12,383,250,57,41,35,14.9,14
26,2023-06-26,26,F1 - Pereciveis,F1-004,Ovos Caipira cx12,413,280,60,31,42,14.9,14
27,2023-07-03,27,F1 - Pereciveis,F1-004,Ovos Caipira cx12,333,209,59,33,32,14.9,14
28,2023-07-10,28,F1 - Pereciveis,F1-004,Ovos Caipira cx12,352,243,66,12,31,14.9,14
29,2023-07-17,29,F1 - Pereciveis,F1-004,Ovos Caipira cx12,469,303,71,72,23,14.9,14
30,2023-07-24,30,F1 - Pereciveis,F1-004,Ovos Caipira cx12,411,278,89,24,20,14.9,14
31,2023-07-31,31,F1 - Pereciveis,F1-004,Ovos Caipira cx12,402,282,47,23,50,14.9,14
32,2023-08-07,32,F1 - Pereciveis,F1-004,Ovos Caipira cx12,343,240,54,35,14,14.9,14
33,2023-08-14,33,F1 - Pereciveis,F1-004,Ovos Caipira cx12,342,244,55,32,11,14.9,14
34,2023-08-21,34,F1 - Pereciveis,F1-004,Ovos Caipira cx12,464,323,81,52,8,14.9,14
35,2023-08-28,35,F1 - Pereciveis,F1-004,Ovos Caipira cx12,464,333,68,58,5,14.9,14
36,2023-09-04,36,F1 - Pereciveis,F1-004,Ovos Caipira cx12,536,344,94,70,28,14.9,14
37,2023-09-11,37,F1 - Pereciveis,F1-004,Ovos Caipira cx12,445,308,80,47,10,14.9,14
38,2023-09-18,38,F1 - Pereciveis,F1-004,Ovos Caipira cx12,387,265,67,22,33,14.9,14
39,2023-09-25,39,F1 - Pereciveis,F1-004,Ovos Caipira cx12,512,355,59,53,45,14.9,14
40,2023-10-02,40,F1 - Pereciveis,F1-004,Ovos Caipira cx12,533,377,100,51,5,14.9,14
41,2023-10-09,41,F1 - Pereciveis,F1-004,Ovos Caipira cx12,431,321,75,28,7,14.9,14
42,2023-10-16,42,F1 - Pereciveis,F1-004,Ovos Caipira cx12,460,323,82,45,10,14.9,14
43,2023-10-23,43,F1 - Pereciveis,F1-004,Ovos Caipira cx12,536,383,96,31,26,14.9,14
44,2023-10-30,44,F1 - Pereciveis,F1-004,Ovos Caipira cx12,446,298,79,37,32,14.9,14
45,2023-11-06,45,F1 - Pereciveis,F1-004,Ovos Caipira cx12,433,306,67,52,8,14.9,14
46,2023-11-13,46,F1 - Pereciveis,F1-004,Ovos Caipira cx12,451,305,64,50,32,14.9,14
47,2023-11-20,47,F1 - Pereciveis,F1-004,Ovos Caipira cx12,649,478,98,43,30,14.9,14
48,2023-11-27,48,F1 - Pereciveis,F1-004,Ovos Caipira cx12,456,336,60,21,39,14.9,14
49,2023-12-04,49,F1 - Pereciveis,F1-004,Ovos Caipira cx12,427,287,69,45,26,14.9,14
50,2023-12-11,50,F1 - Pereciveis,F1-004,Ovos Caipira cx12,788,549,126,91,22,14.9,14
51,2023-12-18,51,F1 - Pereciveis,F1-004,Ovos Caipira cx12,659,459,93,54,53,14.9,14
52,2023-12-25,52,F1 - Pereciveis,F1-004,Ovos Caipira cx12,692,488,114,31,59,14.9,14
53,2024-01-01,1,F1 - Pereciveis,F1-004,Ovos Caipira cx12,685,429,135,90,31,14.9,14
54,2024-01-08,2,F1 - Pereciveis,F1-004,Ovos Caipira cx12,579,455,66,38,20,14.9,14
55,2024-01-15,3,F1 - Pereciveis,F1-004,Ovos Caipira cx12,305,199,49,37,20,14.9,14
56,2024-01-22,4,F1 - Pereciveis,F1-004,Ovos Caipira cx12,494,348,81,44,21,14.9,14
57,2024-01-29,5,F1 - Pereciveis,F1-004,Ovos Caipira cx12,369,252,58,41,18,14.9,14
58,2024-02-05,6,F1 - Pereciveis,F1-004,Ovos Caipira cx12,428,293,65,43,27,14.9,14
59,2024-02-12,7,F1 - Pereciveis,F1-004,Ovos Caipira cx12,458,313,55,58,32,14.9,14
60,2024-02-19,8,F1 - Pereciveis,F1-004,Ovos Caipira cx12,406,259,60,53,34,14.9,14
61,2024-02-26,9,F1 - Pereciveis,F1-004,Ovos Caipira cx12,424,283,76,50,15,14.9,14
62,2024-03-04,10,F1 - Pereciveis,F1-004,Ovos Caipira cx12,544,384,77,58,25,14.9,14
63,2024-03-11,11,F1 - Pereciveis,F1-004,Ovos Caipira cx12,464,310,93,43,18,14.9,14
64,2024-03-18,12,F1 - Pereciveis,F1-004,Ovos Caipira cx12,398,259,63,58,18,14.9,14
65,2024-03-25,13,F1 - Pereciveis,F1-004,Ovos Caipira cx12,428,287,91,24,26,14.9,14
66,2024-04-01,14,F1 - Pereciveis,F1-004,Ovos Caipira cx12,351,254,51,40,6,14.9,14
67,2024-04-08,15,F1 - Pereciveis,F1-004,Ovos Caipira cx12,483,341,80,57,5,14.9,14
68,2024-04-15,16,F1 - Pereciveis,F1-004,Ovos Caipira cx12,440,331,68,36,5,14.9,14
69,2024-04-22,17,F1 - Pereciveis,F1-004,Ovos Caipira cx12,363,239,53,37,34,14.9,14
70,2024-04-29,18,F1 - Pereciveis,F1-004,Ovos Caipira cx12,505,355,73,45,32,14.9,14
71,2024-05-06,19,F1 - Pereciveis,F1-004,Ovos Caipira cx12,490,370,68,44,8,14.9,14
72,2024-05-13,20,F1 - Pereciveis,F1-004,Ovos Caipira cx12,474,316,78,53,27,14.9,14
73,2024-05-20,21,F1 - Pereciveis,F1-004,Ovos Caipira cx12,383,303,54,6,20,14.9,14
74,2024-05-27,22,F1 - Pereciveis,F1-004,Ovos Caipira cx12,475,307,52,63,53,14.9,14
75,2024-06-03,23,F1 - Pereciveis,F1-004,Ovos Caipira cx12,478,322,64,54,38,14.9,14
76,2024-06-10,24,F1 - Pereciveis,F1-004,Ovos Caipira cx12,276,192,54,17,13,14.9,14
77,2024-06-17,25,F1 - Pereciveis,F1-004,Ovos Caipira cx12,383,257,61,28,37,14.9,14
78,2024-06-24,26,F1 - Pereciveis,F1-004,Ovos Caipira cx12,350,256,55,36,3,14.9,14
79,2024-07-01,27,F1 - Pereciveis,F1-004,Ovos Caipira cx12,446,300,62,46,38,14.9,14
80,2024-07-08,28,F1 - Pereciveis,F1-004,Ovos Caipira cx12,442,294,58,60,30,14.9,14
81,2024-07-15,29,F1 - Pereciveis,F1-004,Ovos Caipira cx12,493,317,94,63,19,14.9,14
82,2024-07-22,30,F1 - Pereciveis,F1-004,Ovos Caipira cx12,396,285,59,37,15,14.9,14
83,2024-07-29,31,F1 - Pereciveis,F1-004,Ovos Caipira cx12,418,299,56,28,35,14.9,14
84,2024-08-05,32,F1 - Pereciveis,F1-004,Ovos Caipira cx12,492,342,71,51,28,14.9,14
85,2024-08-12,33,F1 - Pereciveis,F1-004,Ovos Caipira cx12,312,235,31,30,16,14.9,14
86,2024-08-19,34,F1 - Pereciveis,F1-004,Ovos Caipira cx12,388,306,45,33,4,14.9,14
87,2024-08-26,35,F1 - Pereciveis,F1-004,Ovos Caipira cx12,387,251,61,52,23,14.9,14
88,2024-09-02,36,F1 - Pereciveis,F1-004,Ovos Caipira cx12,549,327,84,84,54,14.9,14
89,2024-09-09,37,F1 - Pereciveis,F1-004,Ovos Caipira cx12,463,314,60,42,47,14.9,14
90,2024-09-16,38,F1 - Pereciveis,F1-004,Ovos Caipira cx12,404,277,56,51,20,14.9,14
91,2024-09-23,39,F1 - Pereciveis,F1-004,Ovos Caipira cx12,451,262,81,81,27,14.9,14
92,2024-09-30,40,F1 - Pereciveis,F1-004,Ovos Caipira cx12,514,325,95,56,38,14.9,14
93,2024-10-07,41,F1 - Pereciveis,F1-004,Ovos Caipira cx12,440,305,79,28,28,14.9,14
94,2024-10-14,42,F1 - Pereciveis,F1-004,Ovos Caipira cx12,370,259,53,33,25,14.9,14
95,2024-10-21,43,F1 - Pereciveis,F1-004,Ovos Caipira cx12,420,273,57,72,18,14.9,14
96,2024-10-28,44,F1 - Pereciveis,F1-004,Ovos Caipira cx12,496,330,66,70,30,14.9,14
97,2024-11-04,45,F1 - Pereciveis,F1-004,Ovos Caipira cx12,327,229,39,30,29,14.9,14
98,2024-11-11,46,F1 - Pereciveis,F1-004,Ovos Caipira cx12,358,254,48,28,28,14.9,14
99,2024-11-18,47,F1 - Pereciveis,F1-004,Ovos Caipira cx12,701,494,101,73,33,14.9,14
100,2024-11-25,48,F1 - Pereciveis,F1-004,Ovos Caipira cx12,372,259,51,18,44,14.9,14
101,2024-12-02,49,F1 - Pereciveis,F1-004,Ovos Caipira cx12,483,323,77,57,26,14.9,14
102,2024-12-09,50,F1 - Pereciveis,F1-004,Ovos Caipira cx12,754,484,123,96,51,14.9,14
103,2024-12-16,51,F1 - Pereciveis,F1-004,Ovos Caipira cx12,793,598,148,39,8,14.9,14
104,2024-12-23,52,F1 - Pereciveis,F1-004,Ovos Caipira cx12,595,431,84,61,19,14.9,14
1,2023-01-02,1,F1 - Pereciveis,F1-005,Queijo Minas 500g,263,186,43,23,11,18.5,10
2,2023-01-09,2,F1 - Pereciveis,F1-005,Queijo Minas 500g,257,171,25,32,29,18.5,10
3,2023-01-16,3,F1 - Pereciveis,F1-005,Queijo Minas 500g,183,129,29,22,3,18.5,10
4,2023-01-23,4,F1 - Pereciveis,F1-005,Queijo Minas 500g,296,207,44,30,15,18.5,10
5,2023-01-30,5,F1 - Pereciveis,F1-005,Queijo Minas 500g,244,168,32,35,9,18.5,10
6,2023-02-06,6,F1 - Pereciveis,F1-005,Queijo Minas 500g,193,128,33,16,16,18.5,10
7,2023-02-13,7,F1 - Pereciveis,F1-005,Queijo Minas 500g,276,198,51,24,3,18.5,10
8,2023-02-20,8,F1 - Pereciveis,F1-005,Queijo Minas 500g,235,181,40,12,2,18.5,10
9,2023-02-27,9,F1 - Pereciveis,F1-005,Queijo Minas 500g,224,152,38,19,15,18.5,10
10,2023-03-06,10,F1 - Pereciveis,F1-005,Queijo Minas 500g,221,156,38,14,13,18.5,10
11,2023-03-13,11,F1 - Pereciveis,F1-005,Queijo Minas 500g,213,138,30,29,16,18.5,10
12,2023-03-20,12,F1 - Pereciveis,F1-005,Queijo Minas 500g,275,182,34,37,22,18.5,10
13,2023-03-27,13,F1 - Pereciveis,F1-005,Queijo Minas 500g,164,110,26,24,4,18.5,10
14,2023-04-03,14,F1 - Pereciveis,F1-005,Queijo Minas 500g,199,149,27,13,10,18.5,10
15,2023-04-10,15,F1 - Pereciveis,F1-005,Queijo Minas 500g,225,167,28,14,16,18.5,10
16,2023-04-17,16,F1 - Pereciveis,F1-005,Queijo Minas 500g,225,167,28,22,8,18.5,10
17,2023-04-24,17,F1 - Pereciveis,F1-005,Queijo Minas 500g,258,183,40,22,13,18.5,10
18,2023-05-01,18,F1 - Pereciveis,F1-005,Queijo Minas 500g,219,168,30,11,10,18.5,10
19,2023-05-08,19,F1 - Pereciveis,F1-005,Queijo Minas 500g,199,128,37,21,13,18.5,10
20,2023-05-15,20,F1 - Pereciveis,F1-005,Queijo Minas 500g,233,161,40,21,11,18.5,10
21,2023-05-22,21,F1 - Pereciveis,F1-005,Queijo Minas 500g,181,128,35,14,4,18.5,10
22,2023-05-29,22,F1 - Pereciveis,F1-005,Queijo Minas 500g,195,140,19,14,22,18.5,10
23,2023-06-05,23,F1 - Pereciveis,F1-005,Queijo Minas 500g,188,124,29,20,15,18.5,10
24,2023-06-12,24,F1 - Pereciveis,F1-005,Queijo Minas 500g,163,131,22,5,5,18.5,10
25,2023-06-19,25,F1 - Pereciveis,F1-005,Queijo Minas 500g,200,141,29,18,12,18.5,10
26,2023-06-26,26,F1 - Pereciveis,F1-005,Queijo Minas 500g,220,169,18,22,11,18.5,10
27,2023-07-03,27,F1 - Pereciveis,F1-005,Queijo Minas 500g,237,152,41,28,16,18.5,10
28,2023-07-10,28,F1 - Pereciveis,F1-005,Queijo Minas 500g,284,204,36,33,11,18.5,10
29,2023-07-17,29,F1 - Pereciveis,F1-005,Queijo Minas 500g,222,162,37,21,2,18.5,10
30,2023-07-24,30,F1 - Pereciveis,F1-005,Queijo Minas 500g,214,145,33,24,12,18.5,10
31,2023-07-31,31,F1 - Pereciveis,F1-005,Queijo Minas 500g,246,175,27,27,17,18.5,10
32,2023-08-07,32,F1 - Pereciveis,F1-005,Queijo Minas 500g,169,119,31,14,5,18.5,10
33,2023-08-14,33,F1 - Pereciveis,F1-005,Queijo Minas 500g,181,136,30,11,4,18.5,10
34,2023-08-21,34,F1 - Pereciveis,F1-005,Queijo Minas 500g,233,165,26,26,16,18.5,10
35,2023-08-28,35,F1 - Pereciveis,F1-005,Queijo Minas 500g,216,151,41,22,2,18.5,10
36,2023-09-04,36,F1 - Pereciveis,F1-005,Queijo Minas 500g,285,205,37,18,25,18.5,10
37,2023-09-11,37,F1 - Pereciveis,F1-005,Queijo Minas 500g,239,152,40,24,23,18.5,10
38,2023-09-18,38,F1 - Pereciveis,F1-005,Queijo Minas 500g,183,125,25,21,12,18.5,10
39,2023-09-25,39,F1 - Pereciveis,F1-005,Queijo Minas 500g,244,177,29,28,10,18.5,10
40,2023-10-02,40,F1 - Pereciveis,F1-005,Queijo Minas 500g,293,191,48,43,11,18.5,10
41,2023-10-09,41,F1 - Pereciveis,F1-005,Queijo Minas 500g,242,179,34,21,8,18.5,10
42,2023-10-16,42,F1 - Pereciveis,F1-005,Queijo Minas 500g,261,188,35,26,12,18.5,10
43,2023-10-23,43,F1 - Pereciveis,F1-005,Queijo Minas 500g,235,164,33,29,9,18.5,10
44,2023-10-30,44,F1 - Pereciveis,F1-005,Queijo Minas 500g,203,131,33,31,8,18.5,10
45,2023-11-06,45,F1 - Pereciveis,F1-005,Queijo Minas 500g,238,167,29,27,15,18.5,10
46,2023-11-13,46,F1 - Pereciveis,F1-005,Queijo Minas 500g,274,195,44,31,4,18.5,10
47,2023-11-20,47,F1 - Pereciveis,F1-005,Queijo Minas 500g,352,222,62,39,29,18.5,10
48,2023-11-27,48,F1 - Pereciveis,F1-005,Queijo Minas 500g,237,158,36,24,19,18.5,10
49,2023-12-04,49,F1 - Pereciveis,F1-005,Queijo Minas 500g,222,147,44,21,10,18.5,10
50,2023-12-11,50,F1 - Pereciveis,F1-005,Queijo Minas 500g,386,292,70,20,4,18.5,10
51,2023-12-18,51,F1 - Pereciveis,F1-005,Queijo Minas 500g,357,235,65,27,30,18.5,10
52,2023-12-25,52,F1 - Pereciveis,F1-005,Queijo Minas 500g,341,229,50,46,16,18.5,10
53,2024-01-01,1,F1 - Pereciveis,F1-005,Queijo Minas 500g,372,257,59,38,18,18.5,10
54,2024-01-08,2,F1 - Pereciveis,F1-005,Queijo Minas 500g,351,245,60,28,18,18.5,10
55,2024-01-15,3,F1 - Pereciveis,F1-005,Queijo Minas 500g,151,112,24,10,5,18.5,10
56,2024-01-22,4,F1 - Pereciveis,F1-005,Queijo Minas 500g,232,169,34,18,11,18.5,10
57,2024-01-29,5,F1 - Pereciveis,F1-005,Queijo Minas 500g,236,161,42,24,9,18.5,10
58,2024-02-05,6,F1 - Pereciveis,F1-005,Queijo Minas 500g,237,175,31,23,8,18.5,10
59,2024-02-12,7,F1 - Pereciveis,F1-005,Queijo Minas 500g,213,159,42,3,9,18.5,10
60,2024-02-19,8,F1 - Pereciveis,F1-005,Queijo Minas 500g,193,130,33,18,12,18.5,10
61,2024-02-26,9,F1 - Pereciveis,F1-005,Queijo Minas 500g,215,136,38,24,17,18.5,10
62,2024-03-04,10,F1 - Pereciveis,F1-005,Queijo Minas 500g,244,189,35,12,8,18.5,10
63,2024-03-11,11,F1 - Pereciveis,F1-005,Queijo Minas 500g,258,178,41,25,14,18.5,10
64,2024-03-18,12,F1 - Pereciveis,F1-005,Queijo Minas 500g,203,140,36,19,8,18.5,10
65,2024-03-25,13,F1 - Pereciveis,F1-005,Queijo Minas 500g,221,153,33,26,9,18.5,10
66,2024-04-01,14,F1 - Pereciveis,F1-005,Queijo Minas 500g,194,141,26,21,6,18.5,10
67,2024-04-08,15,F1 - Pereciveis,F1-005,Queijo Minas 500g,233,164,28,20,21,18.5,10
68,2024-04-15,16,F1 - Pereciveis,F1-005,Queijo Minas 500g,248,165,44,27,12,18.5,10
69,2024-04-22,17,F1 - Pereciveis,F1-005,Queijo Minas 500g,202,135,28,28,11,18.5,10
70,2024-04-29,18,F1 - Pereciveis,F1-005,Queijo Minas 500g,255,180,37,28,10,18.5,10
71,2024-05-06,19,F1 - Pereciveis,F1-005,Queijo Minas 500g,220,160,34,24,2,18.5,10
72,2024-05-13,20,F1 - Pereciveis,F1-005,Queijo Minas 500g,246,158,46,34,8,18.5,10
73,2024-05-20,21,F1 - Pereciveis,F1-005,Queijo Minas 500g,284,204,37,16,27,18.5,10
74,2024-05-27,22,F1 - Pereciveis,F1-005,Queijo Minas 500g,210,150,28,21,11,18.5,10
75,2024-06-03,23,F1 - Pereciveis,F1-005,Queijo Minas 500g,260,170,43,34,13,18.5,10
76,2024-06-10,24,F1 - Pereciveis,F1-005,Queijo Minas 500g,175,119,22,21,13,18.5,10
77,2024-06-17,25,F1 - Pereciveis,F1-005,Queijo Minas 500g,188,127,33,15,13,18.5,10
78,2024-06-24,26,F1 - Pereciveis,F1-005,Queijo Minas 500g,178,114,25,30,9,18.5,10
79,2024-07-01,27,F1 - Pereciveis,F1-005,Queijo Minas 500g,219,151,30,23,15,18.5,10
80,2024-07-08,28,F1 - Pereciveis,F1-005,Queijo Minas 500g,214,153,31,8,22,18.5,10
81,2024-07-15,29,F1 - Pereciveis,F1-005,Queijo Minas 500g,321,212,49,42,18,18.5,10
82,2024-07-22,30,F1 - Pereciveis,F1-005,Queijo Minas 500g,237,163,37,21,16,18.5,10
83,2024-07-29,31,F1 - Pereciveis,F1-005,Queijo Minas 500g,172,119,27,24,2,18.5,10
84,2024-08-05,32,F1 - Pereciveis,F1-005,Queijo Minas 500g,213,158,24,15,16,18.5,10
85,2024-08-12,33,F1 - Pereciveis,F1-005,Queijo Minas 500g,182,125,33,15,9,18.5,10
86,2024-08-19,34,F1 - Pereciveis,F1-005,Queijo Minas 500g,188,121,24,22,21,18.5,10
87,2024-08-26,35,F1 - Pereciveis,F1-005,Queijo Minas 500g,210,151,22,24,13,18.5,10
88,2024-09-02,36,F1 - Pereciveis,F1-005,Queijo Minas 500g,261,174,46,20,21,18.5,10
89,2024-09-09,37,F1 - Pereciveis,F1-005,Queijo Minas 500g,242,174,39,17,12,18.5,10
90,2024-09-16,38,F1 - Pereciveis,F1-005,Queijo Minas 500g,199,148,29,20,2,18.5,10
91,2024-09-23,39,F1 - Pereciveis,F1-005,Queijo Minas 500g,278,193,41,39,5,18.5,10
92,2024-09-30,40,F1 - Pereciveis,F1-005,Queijo Minas 500g,301,228,35,28,10,18.5,10
93,2024-10-07,41,F1 - Pereciveis,F1-005,Queijo Minas 500g,216,152,26,32,6,18.5,10
94,2024-10-14,42,F1 - Pereciveis,F1-005,Queijo Minas 500g,179,127,29,20,3,18.5,10
